allocator::Initialize()
  hugepgsize: 2097152
  use MADV_WILLNEED: 1
  mmap() region [0x7f46f577f000, 0x7f473797f000)
cpu0 owns [0x7f46f5800000, 0x7f46f8400000)
cpu1 owns [0x7f46f8400000, 0x7f46fb000000)
cpu2 owns [0x7f46fb000000, 0x7f46fdc00000)
cpu3 owns [0x7f46fdc00000, 0x7f4700800000)
cpu4 owns [0x7f4700800000, 0x7f4703400000)
cpu5 owns [0x7f4703400000, 0x7f4706000000)
cpu6 owns [0x7f4706000000, 0x7f4708c00000)
cpu7 owns [0x7f4708c00000, 0x7f470b800000)
cpu8 owns [0x7f470b800000, 0x7f470e400000)
cpu9 owns [0x7f470e400000, 0x7f4711000000)
cpu10 owns [0x7f4711000000, 0x7f4713c00000)
cpu11 owns [0x7f4713c00000, 0x7f4716800000)
cpu12 owns [0x7f4716800000, 0x7f4719400000)
cpu13 owns [0x7f4719400000, 0x7f471c000000)
cpu14 owns [0x7f471c000000, 0x7f471ec00000)
cpu15 owns [0x7f471ec00000, 0x7f4721800000)
cpu16 owns [0x7f4721800000, 0x7f4724400000)
cpu17 owns [0x7f4724400000, 0x7f4727000000)
cpu18 owns [0x7f4727000000, 0x7f4729c00000)
cpu19 owns [0x7f4729c00000, 0x7f472c800000)
cpu20 owns [0x7f472c800000, 0x7f472f400000)
cpu21 owns [0x7f472f400000, 0x7f4732000000)
cpu22 owns [0x7f4732000000, 0x7f4734c00000)
cpu23 owns [0x7f4734c00000, 0x7f4737800000)
Database Benchmark:
  pid: 1034765
settings:
  par-loading : 0
  pin-cpus    : 1
  slow-exit   : 0
  retry-txns  : 1
  backoff-txns: 0
  bench       : tpcc
  scale       : 24
  num-cpus    : 32
  num-threads : 24
  shardIndex  : 7
  paxos_proc_name  : localhost
  nshards     : 10
  db-type     : mbta
  basedir     : ./tmp
  txn-flags   : 1
  runtime     : 20
  var-encode  : yes
  allocator   : jemalloc
  numa-memory : 1107296256
  logfiles : []
  assignments : []
  disable-gc : 0
  disable-snapshots : 0
  stats-server-sockfile: 
system properties:
  tuple_prefetch          : no
  btree_node_prefetch     : yes
I [../src/deptran/paxos_main_helper.cc:78] 2025-05-02 16:19:41.527 | PWD : /home/rolis/srolis
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.587 | parition id of each Paxos group is 11, site-name: s112, site-id: 44
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.591 | parition id of each Paxos group is 10, site-name: s111, site-id: 40
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.595 | parition id of each Paxos group is 9, site-name: s110, site-id: 36
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.598 | parition id of each Paxos group is 8, site-name: s109, site-id: 32
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.602 | parition id of each Paxos group is 7, site-name: s108, site-id: 28
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.605 | parition id of each Paxos group is 6, site-name: s107, site-id: 24
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.609 | parition id of each Paxos group is 5, site-name: s106, site-id: 20
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.613 | parition id of each Paxos group is 4, site-name: s105, site-id: 16
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.616 | parition id of each Paxos group is 3, site-name: s104, site-id: 12
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.620 | parition id of each Paxos group is 2, site-name: s103, site-id: 8
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.623 | parition id of each Paxos group is 1, site-name: s102, site-id: 4
I [../src/deptran/paxos_main_helper.cc:289] 2025-05-02 16:19:41.627 | parition id of each Paxos group is 0, site-name: s101, site-id: 0
I [../src/deptran/paxos_main_helper.cc:295] 2025-05-02 16:19:41.627 | running machine-id: 0
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.627 | launching site: 0, bind address 0.0.0.0:11501
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.627 | launching site: 4, bind address 0.0.0.0:11502
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.627 | launching site: 14, bind address 0.0.0.0:11506
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.627 | launching site: 10, bind address 0.0.0.0:11505
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.627 | launching site: c, bind address 0.0.0.0:11504
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.627 | launching site: 8, bind address 0.0.0.0:11503
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.628 | launching site: 18, bind address 0.0.0.0:11507
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.628 | launching site: 1c, bind address 0.0.0.0:11508
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.628 | [service]loc_id: 0, name: s101, proc: localhost, id: 0
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.629 | launching site: 20, bind address 0.0.0.0:11509
starting server at 0.0.0.0:11501
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.629 | launching site: 24, bind address 0.0.0.0:11510
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.629 | launching site: 28, bind address 0.0.0.0:11511
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.630 | rrr::Server: started on 0.0.0.0:11501
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.630 | Server s101 ready at 0.0.0.0:11501
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.630 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.630 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.630 | launching site: 2c, bind address 0.0.0.0:11512
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.630 | connect to site: 172.19.0.47:11601 (attempt 0)
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.631 | launching site: 30, bind address 0.0.0.0:11513
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.631 | [service]loc_id: 0, name: s102, proc: localhost, id: 4
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.631 | [service]loc_id: 0, name: s103, proc: localhost, id: 8
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.631 | [service]loc_id: 0, name: s105, proc: localhost, id: 16
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.632 | rrr::Client: connect(172.19.0.47:11601): Connection refused
starting server at 0.0.0.0:11502
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.632 | rrr::Server: started on 0.0.0.0:11502
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.632 | Server s102 ready at 0.0.0.0:11502
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.632 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.632 | connect to site: 172.19.0.28:11501 (attempt 0)
starting server at 0.0.0.0:11505
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.632 | [service]loc_id: 0, name: s104, proc: localhost, id: 12
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.632 | rrr::Server: started on 0.0.0.0:11505
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.632 | Server s105 ready at 0.0.0.0:11505
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.632 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.632 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.632 | connect to site: 172.19.0.47:11601 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.632 | connect to site: 172.19.0.47:11601 (attempt 0)
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.632 | [service]loc_id: 0, name: s106, proc: localhost, id: 20
starting server at 0.0.0.0:11503
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.632 | launching site: 34, bind address 0.0.0.0:11514
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.632 | rrr::Server: started on 0.0.0.0:11503
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.632 | Server s103 ready at 0.0.0.0:11503
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.633 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.633 | launching site: 38, bind address 0.0.0.0:11515
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.633 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.633 | [service]loc_id: 0, name: s107, proc: localhost, id: 24
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.633 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.634 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.634 | [service]loc_id: 0, name: s108, proc: localhost, id: 28
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.634 | connect to site: 172.19.0.47:11601 (attempt 0)
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.634 | rrr::Client: connect(172.19.0.47:11601): Connection refused
starting server at 0.0.0.0:11506
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.635 | launching site: 3c, bind address 0.0.0.0:11516
starting server at 0.0.0.0:11504
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.635 | rrr::Server: started on 0.0.0.0:11506
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.635 | Server s106 ready at 0.0.0.0:11506
starting server at 0.0.0.0:11507
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.635 | [service]loc_id: 0, name: s109, proc: localhost, id: 32
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.635 | setup paxos communicator
starting server at 0.0.0.0:11508
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.635 | rrr::Server: started on 0.0.0.0:11507
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.635 | rrr::Server: started on 0.0.0.0:11504
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.635 | Server s107 ready at 0.0.0.0:11507
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.635 | Server s104 ready at 0.0.0.0:11504
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.636 | setup paxos communicator
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.636 | setup paxos communicator
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.636 | rrr::Server: started on 0.0.0.0:11508
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.636 | Server s108 ready at 0.0.0.0:11508
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.635 | launching site: 40, bind address 0.0.0.0:11517
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.636 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.636 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.636 | connect to site: 172.19.0.47:11601 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.636 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.636 | connect to site: 172.19.0.28:11501 (attempt 0)
starting server at 0.0.0.0:11509
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.636 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.636 | launching site: 44, bind address 0.0.0.0:11518
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.636 | connect to site: 172.19.0.47:11601 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.636 | connect to site: 172.19.0.47:11601 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.636 | connect to site: 172.19.0.47:11601 (attempt 0)
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.636 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.636 | launching site: 48, bind address 0.0.0.0:11519
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.637 | rrr::Server: started on 0.0.0.0:11509
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.637 | Server s109 ready at 0.0.0.0:11509
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.637 | rrr::Client: connect(172.19.0.47:11601): Connection refused
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.637 | rrr::Client: connect(172.19.0.47:11601): Connection refused
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.637 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.637 | setup paxos communicator
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.637 | [service]loc_id: 0, name: s110, proc: localhost, id: 36
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.637 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.637 | connect to site: 172.19.0.47:11601 (attempt 0)
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.637 | launching site: 4c, bind address 0.0.0.0:11520
starting server at 0.0.0.0:11510
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.638 | [service]loc_id: 0, name: s111, proc: localhost, id: 40
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.638 | rrr::Server: started on 0.0.0.0:11510
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.638 | Server s110 ready at 0.0.0.0:11510
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.638 | setup paxos communicator
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.638 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.639 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.639 | [service]loc_id: 0, name: s119, proc: localhost, id: 72
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.639 | connect to site: 172.19.0.47:11601 (attempt 0)
starting server at 0.0.0.0:11511
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.639 | launching site: 50, bind address 0.0.0.0:11521
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.639 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.640 | rrr::Server: started on 0.0.0.0:11511
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.640 | Server s111 ready at 0.0.0.0:11511
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.640 | launching site: 54, bind address 0.0.0.0:11522
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.640 | setup paxos communicator
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.640 | [service]loc_id: 0, name: s112, proc: localhost, id: 44
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.642 | connect to site: 172.19.0.28:11501 (attempt 0)
starting server at 0.0.0.0:11519
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.642 | connect to site: 172.19.0.47:11601 (attempt 0)
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.642 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.643 | rrr::Server: started on 0.0.0.0:11519
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.643 | Server s119 ready at 0.0.0.0:11519
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.643 | setup paxos communicator
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.643 | [service]loc_id: 0, name: s113, proc: localhost, id: 48
starting server at 0.0.0.0:11512
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.644 | launching site: 58, bind address 0.0.0.0:11523
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.644 | rrr::Server: started on 0.0.0.0:11512
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.644 | Server s112 ready at 0.0.0.0:11512
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.644 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.644 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.644 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.644 | connect to site: 172.19.0.47:11601 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.644 | connect to site: 172.19.0.47:11601 (attempt 0)
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.644 | rrr::Client: connect(172.19.0.47:11601): Connection refused
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.645 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/deptran/paxos_main_helper.cc:104] 2025-05-02 16:19:41.645 | waiting for server setup threads.
I [../src/deptran/paxos_main_helper.cc:89] 2025-05-02 16:19:41.645 | launching site: 5c, bind address 0.0.0.0:11524
starting server at 0.0.0.0:11513
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.645 | rrr::Server: started on 0.0.0.0:11513
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.645 | Server s113 ready at 0.0.0.0:11513
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.645 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.645 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.645 | connect to site: 172.19.0.47:11601 (attempt 0)
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.646 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.646 | [service]loc_id: 0, name: s114, proc: localhost, id: 52
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.647 | [service]loc_id: 0, name: s115, proc: localhost, id: 56
starting server at 0.0.0.0:11514
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.648 | rrr::Server: started on 0.0.0.0:11514
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.648 | Server s114 ready at 0.0.0.0:11514
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.648 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.648 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.648 | connect to site: 172.19.0.47:11601 (attempt 0)
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.648 | rrr::Client: connect(172.19.0.47:11601): Connection refused
starting server at 0.0.0.0:11515
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.648 | rrr::Server: started on 0.0.0.0:11515
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.648 | Server s115 ready at 0.0.0.0:11515
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.648 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.648 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.648 | connect to site: 172.19.0.47:11601 (attempt 0)
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.649 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.651 | [service]loc_id: 0, name: s116, proc: localhost, id: 60
starting server at 0.0.0.0:11516
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.652 | rrr::Server: started on 0.0.0.0:11516
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.652 | Server s116 ready at 0.0.0.0:11516
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.652 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.652 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.652 | connect to site: 172.19.0.47:11601 (attempt 0)
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.652 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.654 | [service]loc_id: 0, name: s117, proc: localhost, id: 64
starting server at 0.0.0.0:11517
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.655 | rrr::Server: started on 0.0.0.0:11517
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.655 | Server s117 ready at 0.0.0.0:11517
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.655 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.655 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.655 | connect to site: 172.19.0.47:11601 (attempt 0)
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.655 | [service]loc_id: 0, name: s118, proc: localhost, id: 68
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.655 | rrr::Client: connect(172.19.0.47:11601): Connection refused
starting server at 0.0.0.0:11518
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.656 | rrr::Server: started on 0.0.0.0:11518
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 16:19:41.656 | Server s118 ready at 0.0.0.0:11518
I [../src/deptran/communicator.cc:14] 2025-05-02 16:19:41.656 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.656 | connect to site: 172.19.0.28:11501 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 16:19:41.656 | connect to site: 172.19.0.47:11601 (attempt 0)
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 16:19:41.656 | rrr::Client: connect(172.19.0.47:11601): Connection refused
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 16:19:41.658 | [service]loc_id: 0, name: s120, proc: localhost, id: 76
starting server at 0.0.0.0:11520
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 16:19:41.688 | rrr::Server: started on 0.0.0.0:11520
