allocator::Initialize()
  hugepgsize: 2097152
  use MADV_WILLNEED: 1
  mmap() region [0x7f212557f000, 0x7f216777f000)
cpu0 owns [0x7f2125600000, 0x7f2128200000)
cpu1 owns [0x7f2128200000, 0x7f212ae00000)
cpu2 owns [0x7f212ae00000, 0x7f212da00000)
cpu3 owns [0x7f212da00000, 0x7f2130600000)
cpu4 owns [0x7f2130600000, 0x7f2133200000)
cpu5 owns [0x7f2133200000, 0x7f2135e00000)
cpu6 owns [0x7f2135e00000, 0x7f2138a00000)
cpu7 owns [0x7f2138a00000, 0x7f213b600000)
cpu8 owns [0x7f213b600000, 0x7f213e200000)
cpu9 owns [0x7f213e200000, 0x7f2140e00000)
cpu10 owns [0x7f2140e00000, 0x7f2143a00000)
cpu11 owns [0x7f2143a00000, 0x7f2146600000)
cpu12 owns [0x7f2146600000, 0x7f2149200000)
cpu13 owns [0x7f2149200000, 0x7f214be00000)
cpu14 owns [0x7f214be00000, 0x7f214ea00000)
cpu15 owns [0x7f214ea00000, 0x7f2151600000)
cpu16 owns [0x7f2151600000, 0x7f2154200000)
cpu17 owns [0x7f2154200000, 0x7f2156e00000)
cpu18 owns [0x7f2156e00000, 0x7f2159a00000)
cpu19 owns [0x7f2159a00000, 0x7f215c600000)
cpu20 owns [0x7f215c600000, 0x7f215f200000)
cpu21 owns [0x7f215f200000, 0x7f2161e00000)
cpu22 owns [0x7f2161e00000, 0x7f2164a00000)
cpu23 owns [0x7f2164a00000, 0x7f2167600000)
Database Benchmark:
  pid: 774409
settings:
  par-loading : 0
  pin-cpus    : 1
  slow-exit   : 0
  retry-txns  : 1
  backoff-txns: 0
  bench       : tpcc
  scale       : 24
  num-cpus    : 32
  num-threads : 24
  shardIndex  : 0
  paxos_proc_name  : localhost
  nshards     : 2
  db-type     : mbta
  basedir     : ./tmp
  txn-flags   : 1
  runtime     : 30
  var-encode  : yes
  allocator   : jemalloc
  numa-memory : 1107296256
  logfiles : []
  assignments : []
  disable-gc : 0
  disable-snapshots : 0
  stats-server-sockfile: 
system properties:
  tuple_prefetch          : no
  btree_node_prefetch     : yes
I [../src/deptran/paxos_main_helper.cc:78] 2025-05-02 02:51:51.283 | PWD : /home/rolis/srolis
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 02:51:51.396 | rrr::Client: connect(172.19.0.10:7101): Connection refused
starting server at 0.0.0.0:7012
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 02:51:51.396 | [service]loc_id: 0, name: s114, proc: localhost, id: 52
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 02:51:51.396 | rrr::Server: started on 0.0.0.0:7012
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 02:51:51.396 | Server s112 ready at 0.0.0.0:7012
I [../src/deptran/communicator.cc:14] 2025-05-02 02:51:51.397 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.398 | connect to site: 172.19.0.33:7001 (attempt 0)
starting server at 0.0.0.0:7013
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.398 | connect to site: 172.19.0.10:7101 (attempt 0)
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 02:51:51.398 | rrr::Server: started on 0.0.0.0:7013
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 02:51:51.398 | Server s113 ready at 0.0.0.0:7013
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 02:51:51.399 | [service]loc_id: 0, name: s115, proc: localhost, id: 56
I [../src/deptran/communicator.cc:14] 2025-05-02 02:51:51.399 | setup paxos communicator
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 02:51:51.399 | [service]loc_id: 0, name: s117, proc: localhost, id: 64
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 02:51:51.399 | rrr::Client: connect(172.19.0.10:7101): Connection refused
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.399 | connect to site: 172.19.0.33:7001 (attempt 0)
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 02:51:51.399 | [service]loc_id: 0, name: s118, proc: localhost, id: 68
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.399 | connect to site: 172.19.0.10:7101 (attempt 0)
E [../src/rrr/rpc/client.cpp:166] 2025-05-02 02:51:51.400 | rrr::Client: connect(172.19.0.10:7101): Connection refused
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 02:51:51.400 | [service]loc_id: 0, name: s116, proc: localhost, id: 60
starting server at 0.0.0.0:7018
starting server at 0.0.0.0:7017
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 02:51:51.401 | rrr::Server: started on 0.0.0.0:7018
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 02:51:51.401 | Server s118 ready at 0.0.0.0:7018
I [../src/deptran/communicator.cc:14] 2025-05-02 02:51:51.401 | setup paxos communicator
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 02:51:51.401 | rrr::Server: started on 0.0.0.0:7017
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 02:51:51.401 | Server s117 ready at 0.0.0.0:7017
I [../src/deptran/communicator.cc:14] 2025-05-02 02:51:51.401 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.401 | connect to site: 172.19.0.33:7001 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.401 | connect to site: 172.19.0.33:7001 (attempt 0)
starting server at 0.0.0.0:7015
starting server at 0.0.0.0:7016
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 02:51:51.401 | [service]loc_id: 0, name: s120, proc: localhost, id: 76
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 02:51:51.401 | [service]loc_id: 0, name: s119, proc: localhost, id: 72
starting server at 0.0.0.0:7014
starting server at 0.0.0.0:7020
starting server at 0.0.0.0:7019
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 02:51:51.427 | rrr::Server: started on 0.0.0.0:7020
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 02:51:51.427 | rrr::Server: started on 0.0.0.0:7015
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 02:51:51.427 | rrr::Server: started on 0.0.0.0:7014
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 02:51:51.427 | rrr::Server: started on 0.0.0.0:7019
I [../src/rrr/rpc/server.cpp:537] 2025-05-02 02:51:51.427 | rrr::Server: started on 0.0.0.0:7016
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 02:51:51.427 | Server s120 ready at 0.0.0.0:7020
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 02:51:51.427 | Server s115 ready at 0.0.0.0:7015
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 02:51:51.427 | Server s114 ready at 0.0.0.0:7014
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 02:51:51.427 | Server s119 ready at 0.0.0.0:7019
I [../src/deptran/paxos_worker.cc:220] 2025-05-02 02:51:51.427 | Server s116 ready at 0.0.0.0:7016
I [../src/deptran/communicator.cc:14] 2025-05-02 02:51:51.427 | setup paxos communicator
I [../src/deptran/communicator.cc:14] 2025-05-02 02:51:51.427 | setup paxos communicator
I [../src/deptran/communicator.cc:14] 2025-05-02 02:51:51.427 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.427 | connect to site: 172.19.0.33:7001 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.427 | connect to site: 172.19.0.33:7001 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.427 | connect to site: 172.19.0.33:7001 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.427 | connect to site: 172.19.0.10:7101 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.427 | connect to site: 172.19.0.10:7101 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.427 | connect to site: 172.19.0.10:7101 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.427 | connect to site: 172.19.0.10:7101 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.427 | connect to site: 172.19.0.10:7101 (attempt 0)
I [../src/deptran/communicator.cc:14] 2025-05-02 02:51:51.428 | setup paxos communicator
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 02:51:51.428 | [service]loc_id: 0, name: s123, proc: localhost, id: 88
I [../src/deptran/communicator.cc:14] 2025-05-02 02:51:51.428 | setup paxos communicator
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.428 | connect to site: 172.19.0.33:7001 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.428 | connect to site: 172.19.0.33:7001 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.428 | connect to site: 172.19.0.10:7101 (attempt 0)
I [../src/deptran/communicator.cc:167] 2025-05-02 02:51:51.428 | connect to site: 172.19.0.10:7101 (attempt 0)
I [../src/deptran/paxos_worker.cc:197] 2025-05-02 02:51:51.428 | [service]loc_id: 0, name: s124, proc: localhost, id: 92
