514	483300	580870832	2299897
515	396800	580870842	2304730
516	467400	580870852	2308698
517	454600	580870862	2313372
518	437700	580870872	2317918
519	444400	580870882	2322295
520	420900	580870893	2326739
521	448700	580870903	2330948
522	448300	580870913	2335435
523	482700	580870923	2339918
524	482700	580870933	2344745
525	438200	580870943	2349572
526	433900	580870953	2353954
527	434600	580870963	2358293
528	434300	580870973	2362639
529	452400	580870983	2366982
530	432400	580870993	2371506
531	401300	580871003	2375830
532	469800	580871013	2379843
533	476500	580871023	2384541
534	462500	580871034	2389306
535	494800	580871044	2393931
536	444500	580871054	2398879
537	424600	580871064	2403324
538	470200	580871074	2407570
539	460900	580871084	2412272
540	434800	580871094	2416881
541	431800	580871104	2421229
542	455600	580871114	2425547
543	433600	580871124	2430103
544	442800	580871134	2434439
545	467500	580871144	2438867
546	390500	580871155	2443542
547	446600	580871165	2447447
548	476200	580871175	2451913
549	421500	580871185	2456675
550	446400	580871195	2460890
551	417300	580871205	2465354
552	426800	580871215	2469527
553	378300	580871225	2473795
554	442700	580871235	2477578
555	424500	580871245	2482005
556	467600	580871255	2486250
557	447700	580871265	2490926
558	428400	580871275	2495403
559	495900	580871285	2499687
560	461800	580871296	2504646
561	458500	580871306	2509264
562	417600	580871316	2513849
563	427900	580871326	2518025
564	443500	580871336	2522304
565	418200	580871346	2526739
566	453500	580871356	2530921
567	458100	580871366	2535456
568	425500	580871377	2540037
569	436200	580871387	2544292
570	423800	580871397	2548654
571	418700	580871407	2552892
572	483700	580871417	2557079
573	438800	580871427	2561916
574	411100	580871437	2566304
575	440900	580871447	2570415
576	430100	580871457	2574824
577	409100	580871467	2579125
578	470200	580871477	2583216
579	447300	580871487	2587918
580	450000	580871497	2592391
581	441200	580871507	2596891
582	412000	580871517	2601303
584	425400	580871527	2605423
585	409600	580871538	2609677
586	370800	580871548	2613773
587	448500	580871558	2617481
588	471300	580871568	2621966
589	489600	580871578	2626679
590	463600	580871588	2631575
591	446600	580871598	2636211
592	433800	580871608	2640677
593	428500	580871618	2645015
594	452100	580871628	2649300
595	404800	580871638	2653821
596	334000	580871648	2657869
597	431300	580871658	2661209
598	420400	580871668	2665522
599	450300	580871678	2669726
600	445900	580871688	2674229
601	409500	580871699	2678688
602	430300	580871709	2682783
603	457100	580871719	2687086
604	436700	580871729	2691657
605	424600	580871739	2696024
606	449200	580871749	2700270
607	417100	580871759	2704762
608	437500	580871769	2708933
609	445400	580871779	2713308
610	468200	580871789	2717762
611	443500	580871799	2722444
612	465400	580871810	2726879
613	446900	580871820	2731533
614	433100	580871830	2736002
615	434800	580871840	2740333
616	427600	580871850	2744681
617	453400	580871860	2748957
618	456100	580871870	2753491
619	381400	580871880	2758052
620	415200	580871890	2761866
621	411300	580871900	2766018
622	446200	580871910	2770131
623	366900	580871920	2774593
624	437400	580871930	2778262
625	467300	580871941	2782636
626	463900	580871951	2787309
627	411500	580871961	2791948
628	421200	580871971	2796063
629	439900	580871981	2800275
630	362900	580871991	2804674
631	458500	580872001	2808303
632	479600	580872011	2812888
633	396100	580872021	2817684
634	434400	580872031	2821645
635	477400	580872041	2825989
636	473100	580872052	2830763
637	396800	580872062	2835494
638	428300	580872072	2839462
639	471800	580872082	2843745
640	442500	580872092	2848463
641	415200	580872102	2852888
642	451300	580872112	2857040
643	458000	580872123	2861553
644	444200	580872133	2866133
645	498700	580872143	2870575
646	400900	580872153	2875562
647	432800	580872163	2879571
648	433300	580872173	2883899
649	475900	580872183	2888232
650	432600	580872193	2892991
651	428600	580872204	2897317
652	435500	580872214	2901603
653	422000	580872224	2905958
654	441300	580872234	2910178
655	405100	580872244	2914591
656	474800	580872254	2918642
657	423500	580872264	2923390
658	407000	580872274	2927625
659	430700	580872284	2931695
660	434400	580872294	2936002
661	429500	580872304	2940346
662	438000	580872314	2944641
663	479100	580872325	2949021
664	422800	580872335	2953812
665	460900	580872345	2958040
666	455500	580872355	2962649
667	397800	580872365	2967204
668	440700	580872375	2971182
669	420200	580872385	2975589
670	454300	580872395	2979791
671	436900	580872405	2984334
672	395200	580872415	2988703
673	450100	580872425	2992655
674	459100	580872435	2997156
675	433400	580872445	3001747
676	456200	580872455	3006081
677	487100	580872465	3010643
678	421100	580872476	3015514
679	458300	580872486	3019725
680	454500	580872496	3024308
681	454300	580872506	3028853
682	428700	580872516	3033396
683	440600	580872526	3037683
684	417300	580872536	3042089
685	429100	580872546	3046262
686	458100	580872556	3050553
687	458200	580872566	3055134
688	454900	580872576	3059716
689	343800	580872587	3064265
690	454400	580872597	3067703
691	458100	580872607	3072247
692	464500	580872617	3076828
693	461000	580872627	3081473
694	453700	580872637	3086083
696	466300	580872647	3090620
697	442000	580872658	3095283
698	476000	580872668	3099703
699	457900	580872678	3104463
700	429100	580872688	3109042
701	457900	580872698	3113333
702	458800	580872708	3117912
703	440400	580872718	3122500
704	457800	580872728	3126904
705	450100	580872738	3131482
706	419100	580872748	3135983
707	484200	580872759	3140174
708	382800	580872769	3145016
709	453100	580872779	3148844
710	429300	580872789	3153375
711	460600	580872799	3157668
712	396200	580872809	3162274
713	452300	580872819	3166236
714	464100	580872829	3170759
715	451600	580872839	3175400
716	464000	580872849	3179916
717	413800	580872860	3184556
718	431500	580872870	3188694
719	446400	580872880	3193009
720	455700	580872890	3197473
721	381100	580872900	3202030
722	461600	580872910	3205841
723	443500	580872920	3210457
724	382400	580872930	3214892
725	441100	580872940	3218716
726	486800	580872950	3223127
727	404900	580872960	3227995
728	450600	580872971	3232044
729	419400	580872981	3236550
730	452300	580872991	3240744
731	459100	580873001	3245267
732	458700	580873011	3249858
733	466900	580873021	3254445
734	427300	580873031	3259114
735	467300	580873041	3263387
736	449700	580873051	3268060
737	404100	580873062	3272557
738	441200	580873072	3276598
739	475600	580873082	3281010
740	425300	580873092	3285766
741	322600	580873102	3290019
742	352100	580873112	3293245
743	405900	580873122	3296766
744	425700	580873132	3300825
745	472400	580873142	3305082
746	442400	580873153	3309806
747	386700	580873163	3314230
748	440200	580873173	3318097
749	473400	580873183	3322499
750	461100	580873193	3327233
751	429400	580873203	3331844
752	525900	580873213	3336138
753	434700	580873224	3341397
754	442300	580873235	3345744
755	457900	580873245	3350167
756	473900	580873255	3354746
757	503200	580873265	3359485
758	445100	580873275	3364517
759	492300	580873285	3368968
760	507800	580873295	3373891
761	445600	580873306	3378969
762	463200	580873316	3383425
763	422700	580873326	3388057
764	445600	580873336	3392284
765	434200	580873346	3396740
766	443600	580873356	3401082
767	475400	580873366	3405518
768	407200	580873376	3410272
769	465800	580873386	3414344
770	471200	580873396	3419002
771	430000	580873406	3423714
772	423900	580873416	3428014
773	445500	580873426	3432253
774	440700	580873437	3436708
775	455600	580873447	3441115
776	458500	580873457	3445671
777	446800	580873467	3450256
778	456700	580873477	3454724
779	480000	580873487	3459291
780	420100	580873497	3464091
781	461800	580873507	3468292
782	528100	580873517	3472910
783	486800	580873527	3478191
784	454000	580873537	3483059
785	528000	580873547	3487599
786	515100	580873557	3492879
787	473200	580873567	3498030
788	523400	580873577	3502762
789	448100	580873587	3507996
791	490000	580873597	3512477
792	492800	580873608	3517377
793	468400	580873618	3522305
794	498000	580873628	3526989
795	452000	580873638	3531969
796	514500	580873648	3536489
797	491800	580873658	3541634
798	501300	580873668	3546552
799	493600	580873679	3551565
800	485800	580873689	3556501
801	504500	580873699	3561359
802	437400	580873709	3566404
803	514900	580873719	3570778
804	501100	580873729	3575927
805	494900	580873740	3580938
806	456800	580873750	3585887
807	508100	580873760	3590455
808	499300	580873770	3595536
809	465100	580873780	3600529
810	494000	580873790	3605180
811	480600	580873800	3610120
812	468600	580873810	3614926
813	481300	580873820	3619612
814	482000	580873830	3624425
815	467200	580873840	3629245
816	501000	580873850	3633917
817	477200	580873860	3638927
818	448100	580873870	3643699
819	448600	580873881	3648180
820	443100	580873891	3652666
821	425500	580873901	3657097
822	458900	580873911	3661352
823	484700	580873921	3665941
824	415400	580873931	3670788
825	491800	580873941	3674942
826	492500	580873952	3679860
827	477500	580873962	3684785
828	502100	580873972	3689560
829	445500	580873982	3694581
830	489900	580873992	3699036
831	461500	580874002	3703935
832	470600	580874012	3708550
833	444300	580874022	3713256
834	458400	580874032	3717699
835	452500	580874042	3722283
836	494300	580874052	3726808
837	432600	580874063	3731751
838	499700	580874073	3736077
839	478900	580874083	3741074
840	499800	580874093	3745863
841	487600	580874103	3750861
842	446000	580874113	3755737
843	456400	580874124	3760197
844	472200	580874134	3764761
845	551700	580874144	3769483
846	457500	580874155	3775000
847	468500	580874165	3779575
848	517100	580874175	3784260
849	487300	580874185	3789431
850	433400	580874195	3794304
851	445300	580874205	3798638
852	468400	580874215	3803091
853	438300	580874225	3807775
854	463000	580874235	3812158
855	431500	580874245	3816788
856	455200	580874255	3821103
857	466500	580874265	3825655
858	453400	580874276	3830320
859	484000	580874286	3834854
860	477200	580874296	3839694
861	456200	580874306	3844466
862	468500	580874317	3849028
863	442100	580874327	3853713
864	467900	580874337	3858134
866	533000	580874347	3862813
867	457300	580874358	3868143
868	471300	580874368	3872716
869	470900	580874378	3877429
870	501000	580874388	3882138
871	516500	580874398	3887148
872	520700	580874410	3892313
873	471100	580874421	3897520
874	467800	580874431	3902231
875	465100	580874441	3906909
876	465900	580874451	3911560
877	476200	580874461	3916219
878	468200	580874471	3920981
879	466700	580874481	3925663
880	513100	580874491	3930330
881	466000	580874501	3935461
882	466400	580874511	3940121
883	390900	580874521	3944785
884	478500	580874532	3948694
885	486400	580874542	3953479
886	457100	580874552	3958343
887	428400	580874562	3962914
888	513300	580874572	3967198
889	488700	580874582	3972331
890	459400	580874592	3977218
891	481100	580874602	3981812
892	466700	580874612	3986623
893	473200	580874622	3991290
894	467500	580874632	3996022
895	443700	580874642	4000697
896	470600	580874652	4005134
897	498700	580874662	4009840
898	483500	580874673	4014827
899	420400	580874683	4019662
900	499000	580874693	4023866
901	467700	580874703	4028856
902	468100	580874713	4033533
903	424600	580874723	4038214
904	481200	580874733	4042460
905	450900	580874743	4047272
906	414200	580874753	4051781
907	474000	580874763	4055923
908	460200	580874773	4060663
909	476200	580874783	4065265
910	448800	580874793	4070027
911	474900	580874803	4074515
912	445200	580874813	4079264
913	474400	580874823	4083716
914	461800	580874834	4088460
915	442500	580874844	4093078
916	460900	580874854	4097503
917	453900	580874864	4102112
918	467700	580874874	4106651
919	475000	580874884	4111328
920	413800	580874894	4116078
921	444600	580874904	4120216
922	519400	580874914	4124662
923	471300	580874925	4129856
924	429600	580874935	4134569
925	482800	580874945	4138865
926	470000	580874955	4143693
927	427800	580874965	4148393
928	468100	580874975	4152671
929	470300	580874985	4157352
930	475500	580874995	4162055
931	438700	580875006	4166810
932	493500	580875016	4171197
933	435500	580875026	4176132
934	458500	580875036	4180487
935	485500	580875046	4185072
936	445500	580875056	4189927
937	435500	580875066	4194382
938	486100	580875076	4198737
939	427100	580875086	4203598
940	473000	580875096	4207869
941	541200	580875106	4212599
942	480200	580875117	4218011
943	475300	580875127	4222813
944	482500	580875137	4227566
945	446000	580875147	4232391
947	442600	580875157	4236851
948	492600	580875168	4241277
949	452300	580875178	4246203
950	498800	580875188	4250726
951	465700	580875198	4255714
952	448900	580875208	4260371
953	454600	580875218	4264860
954	463800	580875228	4269406
955	451000	580875239	4274044
956	465000	580875249	4278554
957	465000	580875259	4283204
958	464700	580875269	4287854
959	479800	580875279	4292501
960	452800	580875290	4297299
961	460200	580875300	4301827
962	468700	580875310	4306429
963	469500	580875320	4311116
964	435500	580875330	4315811
965	451400	580875340	4320166
966	431300	580875350	4324680
967	471500	580875360	4328993
968	469500	580875370	4333708
969	479500	580875380	4338403
970	489200	580875390	4343198
971	457000	580875400	4348090
972	482000	580875410	4352660
973	487100	580875421	4357480
974	469400	580875431	4362351
975	478600	580875441	4367045
976	485900	580875451	4371831
977	497500	580875461	4376690
978	466400	580875471	4381665
979	461900	580875481	4386329
980	464900	580875491	4390948
981	451700	580875501	4395597
982	453600	580875511	4400114
983	447400	580875521	4404650
984	481100	580875531	4409124
985	464200	580875541	4413935
986	474400	580875551	4418577
987	444500	580875561	4423321
988	498000	580875571	4427766
989	436200	580875581	4432746
990	439700	580875592	4437108
991	457200	580875602	4441505
992	466600	580875612	4446077
993	438700	580875622	4450743
994	424600	580875632	4455130
995	462400	580875642	4459376
996	465700	580875652	4464000
997	460300	580875662	4468657
998	463200	580875672	4473260
999	471600	580875682	4477892
1000	470800	580875692	4482608
1001	432300	580875703	4487316
1002	437500	580875713	4491639
1003	468700	580875723	4496014
1004	518100	580875733	4500701
1005	481500	580875743	4505882
1006	440200	580875754	4510697
1007	510100	580875764	4515099
1008	436800	580875774	4520200
1009	442200	580875784	4524568
1010	517600	580875794	4528990
1011	494300	580875804	4534166
1012	383800	580875814	4539109
1013	464700	580875824	4542947
1014	469200	580875834	4547594
1015	439400	580875844	4552286
1016	449100	580875854	4556680
1017	475100	580875864	4561171
1018	491900	580875874	4565922
1019	485600	580875884	4570841
1020	462900	580875895	4575697
1021	446000	580875905	4580326
1022	455600	580875915	4584786
1023	512500	580875925	4589342
1024	470200	580875935	4594467
1025	433200	580875945	4599169
1026	479700	580875955	4603501
1027	454300	580875966	4608298
1028	477800	580875976	4612841
1029	414700	580875986	4617619
1030	516700	580875996	4621766
1031	574200	580876006	4626933
1032	553700	580876016	4632675
1033	568300	580876026	4638212
1034	549300	580876036	4643895
1035	571400	580876046	4649388
1036	553900	580876056	4655102
1037	564200	580876066	4660641
1038	542400	580876076	4666283
1039	577700	580876086	4671707
1040	561600	580876096	4677484
1041	482400	580876106	4683100
1042	517400	580876116	4687924
1043	509700	580876127	4693098
1044	494000	580876137	4698195
1045	437100	580876147	4703135
1046	470700	580876157	4707506
1047	493300	580876167	4712213
1048	465700	580876177	4717146
1049	464000	580876187	4721803
1050	474300	580876197	4726443
1051	436000	580876207	4731186
1052	500900	580876217	4735546
1054	499400	580876227	4740555
1055	476200	580876238	4745549
1056	465200	580876248	4750311
1057	459400	580876258	4754963
1058	448900	580876268	4759557
1059	403000	580876278	4764046
1060	458500	580876288	4768076
1061	465000	580876298	4772661
1062	449200	580876308	4777311
1063	496500	580876318	4781803
1064	478200	580876329	4786768
1065	495200	580876339	4791550
1066	428100	580876349	4796502
1067	455000	580876359	4800783
1068	449700	580876369	4805333
1069	448700	580876379	4809830
1070	417800	580876389	4814317
1071	434400	580876399	4818495
1072	439700	580876409	4822839
1073	471400	580876419	4827236
1074	417200	580876430	4831950
1075	457500	580876440	4836122
1076	447900	580876450	4840697
1077	438800	580876460	4845176
1078	503900	580876470	4849564
1079	408500	580876481	4854603
1080	481800	580876491	4858688
1081	456800	580876501	4863506
1082	480800	580876511	4868074
1083	467500	580876521	4872882
1084	452300	580876531	4877557
1085	450700	580876542	4882080
1086	475700	580876552	4886587
1087	414700	580876562	4891344
1088	491100	580876572	4895491
1089	465800	580876582	4900402
1090	441800	580876593	4905060
1091	430500	580876603	4909478
1092	484900	580876613	4913783
1093	458600	580876623	4918632
1094	470600	580876633	4923218
1095	445300	580876643	4927924
1096	485400	580876653	4932377
1097	447500	580876663	4937231
